id,Hardness,allelectrons_Total,density_Total,allelectrons_Average,val_e_Average,atomicweight_Average,ionenergy_Average,el_neg_chi_Average,R_vdw_element_Average,R_cov_element_Average,zaratio_Average,density_Average
211,1.8,58.0,3.555328,9.666666666666666,4.0,19.397353333333328,11.771733333333335,2.33,1.88,0.8233333333333333,0.476095,0.85549
212,6.0,100.0,7.558488000000001,10.0,4.4,20.2988926326,12.04083,2.755,1.6309999999999998,0.91,0.4927189999999999,0.80479
213,6.8,116.0,13.747992000000002,11.3,4.0,24.75087845,10.93895,2.67,1.705,0.98,0.4911100000000001,1.9156
214,1.5,236.18,17.930320000000002,8.130620985010706,4.641975308641976,16.790440179910046,11.73943868312757,2.719721627408993,1.5415203426124198,0.7537473233404711,0.5570996000000001,0.70966
215,2.0,28.0,9.44,14.0,4.0,29.21788464,8.79744,2.33,1.904,1.36,0.4743239999999999,1.11239
216,6.8,98.0,8.147992,9.2,4.8,19.8565257,10.93895,2.7030000000000003,1.6980000000000002,0.866,0.4930319999999999,0.94771
217,1.5,112.0,13.385996,27.6,5.6,65.56541800000001,11.2603,2.884,1.736,0.944,0.467568,3.56717
218,2.5,90.0,11.354575,10.0,4.8,20.9941265318,11.70255,2.829,1.601,0.8800000000000001,0.4957955,1.7674
219,2.3,92.0,8.42666,9.2,3.2,18.439538,11.79886,2.805,1.656,0.8240000000000001,0.4991960000000001,1.05333
220,2.3,20.0,1.741332,10.0,4.0,20.151515,9.01375,2.455,1.9,1.2375,0.495736,0.7768
221,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07675
222,5.5,122.0,14.091992,12.0,4.8,24.50301875,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498454,1.80922
223,5.5,126.0,6.07141175,12.0,4.666666666666667,26.230985625,10.59066,2.575833333333333,1.6866666666666663,0.88125,0.4894800000000001,1.31786
224,4.0,116.0,9.683996,14.4,4.8,30.341818,11.17714,2.799,1.6795000000000002,0.91,0.496167,2.48089
225,6.5,74.0,7.876747749999999,11.3,4.8,23.099694928,11.14446,2.72,1.765,0.8959999999999999,0.4911100000000001,1.00104
226,5.5,192.0,14.632,8.0,4.0,16.332807916666667,11.26033125,2.75375,1.59,0.9825,0.49580125,0.75755
227,5.5,100.0,5.900992,10.0,4.8,20.9941265318,10.565180000000002,2.708,1.648,0.8800000000000001,0.4960699999999999,0.80212
228,2.0,173.0,27.10599,24.5,5.5,53.4902975,10.0743,2.3080000000000003,1.866,1.12,0.44942,4.52755
229,6.0,72.0,4.073996,10.0,4.8,20.077018,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498454,0.81739
230,2.5,68.0,21.153992,13.2,4.8,29.525338,11.46526,2.752,1.7880000000000005,0.946,0.481478,0.65306
231,5.0,136.0,9.773996,10.0,3.9166666666666665,20.236434166666665,11.771733333333335,2.8766666666666665,1.68,0.9233333333333332,0.4796891666666667,0.71879
232,3.8,311.0,33.20565499999999,31.1,4.5,70.86454624999998,9.273855,2.24,1.88,1.13,0.449615,5.00311
233,6.0,100.0,7.900992,10.0,4.8,20.077018,11.139125000000002,2.7060000000000004,1.6780000000000002,0.892,0.491678,1.11572
234,2.8,180.0,7.419487500000002,9.0,4.8,18.60817185,12.04083,2.648,1.626,0.91,0.4927989999999999,0.59237
235,5.5,232.0,17.24689925,11.3,4.3,24.085483,10.987245,2.6184,1.7380000000000002,0.928,0.489272,0.83154
236,6.0,116.0,8.962995000000003,11.8,4.8,24.085483,10.565180000000002,2.7030000000000003,1.648,0.936,0.4927989999999999,1.12352
237,5.5,108.0,6.07141175,9.0,4.8,18.01515585,11.759620000000002,2.78,1.705,0.882,0.499726,0.6508
238,2.3,163.0,20.3188215,27.5,5.5,65.56541800000001,11.61422,2.8480000000000003,1.736,0.944,0.467568,2.32089
239,2.5,278.0,26.55439975,39.5,5.5,93.8846,9.101835,2.7275,1.93,1.09,0.457149,5.2515
240,5.5,100.0,7.558488000000001,10.0,4.8,20.2988926326,12.04083,2.755,1.6310000000000002,0.91,0.49282,1.03881
241,2.8,176.0,8.42666,8.88,4.4,17.918277359999994,11.777640000000002,2.829,1.6520000000000004,0.8808000000000001,0.5368794,0.45758
242,3.0,20.0,1.741332,10.0,4.0,20.9940862215,10.39875,1.95,2.045,0.945,0.49901,0.0
243,5.0,156.0,21.575328,26.0,5.166666666666667,61.19102,11.239316666666667,2.8349999999999995,1.7183333333333335,0.8916666666666666,0.4824516666666666,3.47589
244,6.0,220.0,24.150564000000003,15.6,4.8,34.72421799999999,11.2287,2.7380000000000004,1.682,0.8480000000000001,0.474714,3.26948
245,5.5,232.0,36.244299,11.3,4.3,24.085483,10.75912,2.5845,1.7880000000000005,0.9368,0.486658,1.61291
246,5.0,60.0,4.5453280000000005,10.0,5.333333333333333,20.528928166666667,11.82415,2.9599999999999995,1.7233333333333334,0.8140000000000001,0.4943616666666666,0.24687
247,4.8,86.0,3.555328,19.33333333333333,4.0,39.987666666666655,11.23408,2.6500000000000004,1.79,1.07,0.4878333333333333,1.49127
248,3.0,226.0,27.10599,11.3,4.8,24.808518,10.347,2.7270000000000003,1.767,0.9250000000000002,0.496167,1.50921
249,1.8,92.0,20.362,25.2,5.6,58.30341800000001,11.61422,2.884,1.7880000000000005,0.936,0.467568,3.88539
250,3.0,100.0,7.900992,10.0,4.8,20.9941265318,10.93895,2.774,1.6980000000000002,0.892,0.4907199999999999,0.88799
251,6.0,126.0,24.574384,12.6,4.8,24.5691257,11.46526,2.755,1.705,0.8800000000000001,0.491678,1.04032
252,6.0,50.0,4.663996,10.0,4.8,20.077018,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498454,0.73241
253,4.0,42.0,9.107996000000002,12.6,4.8,24.085483,12.22274,2.8280000000000003,1.6780000000000002,0.892,0.4927189999999999,1.38697
254,3.0,96.0,17.59,48.0,3.5,116.3255,9.2708,2.24,2.015,1.24,0.448895,1.46035
255,6.0,242.0,36.025984,12.8,4.8,24.75087845,11.23408,2.755,1.717,0.944,0.4927189999999999,1.22872
256,2.8,46.0,8.903332,23.0,4.0,49.496,9.8771,2.115,1.905,1.12,0.47888,3.958
257,4.8,80.0,7.425575999999999,10.0,5.0,20.6125257,11.33182,2.7960000000000003,1.7280000000000002,0.8800000000000001,0.481478,0.82343
258,3.3,74.0,14.22,24.66666666666667,4.333333333333333,53.356,9.2708,2.44,1.923333333333333,1.18,0.47857,4.5665
259,3.0,144.0,32.807971,30.75,4.0,73.79314375,11.218465625,2.6725000000000003,1.791875,0.9559999999999998,0.4679350000000001,4.30067
260,6.0,86.0,8.228992,15.2,4.3,34.72421799999999,10.9485,2.752,1.7880000000000005,0.944,0.48827,1.8013
261,2.0,70.0,3.55,7.4,4.0,14.610803,12.3734,2.77,1.5509999999999995,0.708,0.5982450000000001,0.96683
262,3.8,46.0,8.962995000000003,23.0,4.0,4814975.0,10.0743,2.545,1.855,1.11,0.462985,4.4815
263,6.0,46.0,1.7428315,11.6,4.0,23.170338,11.38168,2.81,1.7400000000000002,0.86,0.49282,0.8488
264,2.5,194.0,33.20565499999999,36.0,5.6,90.2267,9.370384,2.298,1.9072,1.2,0.4618992,4.19744
265,4.5,225.219,21.553374,20.694960212201597,4.522266887365019,43.22643236074271,9.206166578249336,2.227877984084881,1.8196021798365123,1.0250421691495228,0.4775399999999999,4.52989
266,5.5,94.0,10.099324,15.666666666666664,4.333333333333333,33.97391,11.674016666666668,2.768333333333333,1.7566666666666666,0.9666666666666668,0.4850333333333334,0.85549
267,6.0,100.0,8.147992,10.0,4.8,20.077018,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498454,0.78937
268,6.0,50.0,4.073996,10.0,4.8,20.3920334,10.565180000000002,2.805,1.656,0.836,0.4927359999999999,0.51954
269,3.0,46.0,8.228992,12.6,4.8,26.385218,11.17714,2.752,1.732,0.912,0.4789899999999999,1.42396
270,5.5,93.0,19.334,30.66666666666667,4.0,68.56273,11.556733333333336,1.9766666666666663,1.9433333333333327,0.98,0.4488266666666667,6.78667
271,2.3,95.0,15.55,36.66666666666666,2.6666666666666665,82.59846666666667,8.504133333333334,2.18,2.0066666666666664,1.2333333333333334,0.4576149999999999,7.775
272,2.3,92.0,20.362,36.0,4.0,90.2267,9.05335,1.9866666666666664,1.905,1.19,0.448895,6.44467
273,2.0,192.0,11.35441075,8.0,5.0,8.71100505325,13.040525,2.845,1.58,0.8959999999999999,0.4840125000000001,0.5852
274,2.0,152.0,9.143996,10.5,4.5,22.212725,10.91354375,2.786875,1.7199999999999998,0.95,0.4826418750000001,0.94127
275,2.8,92.0,6.697992,9.2,4.8,18.439538,11.79886,2.8200000000000003,1.656,0.8480000000000001,0.4991960000000001,0.78394
276,3.0,36.0,0.7767991999999999,18.0,4.0,37.346215,11.89747,2.24,1.88,1.11,0.49954,0.59255
277,5.0,152.0,11.2954955,10.375,4.5,22.5326072,11.2520375,2.6118750000000004,1.75,0.9525,0.49305125,1.34593
278,3.8,92.0,5.203996,9.2,4.8,18.60817185,11.64556,2.708,1.714,0.882,0.499726,0.6508
279,3.8,92.0,7.359328,9.666666666666666,5.0,19.240395713333328,11.824266666666665,2.8266666666666667,1.6869999999999998,0.8416666666666668,0.4821566666666666,0.75516
280,6.0,18.0,0.8274775,9.0,4.0,18.60817185,11.64556,2.825,1.626,0.882,0.495275,0.82747
281,6.0,100.0,8.337992,10.0,4.8,20.077018,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498454,0.82753
282,3.5,100.0,7.767992,10.0,4.8,20.2988926326,12.30176,2.774,1.654,0.774,0.498666,0.73671
283,6.0,144.0,8.885992,14.6,4.8,33.739258,10.75912,2.8240000000000003,1.6880000000000002,0.8800000000000001,0.47888,1.91369
284,6.0,116.0,8.505991999999999,10.5,4.8,21.654418,11.17714,2.81,1.732,0.8800000000000001,0.4927189999999999,0.84098
285,6.5,210.0,37.58330800000001,24.5,4.8,53.441338,11.218465625,2.6362499999999995,1.7420000000000002,0.945,0.474714,4.11583
286,2.5,100.0,8.337992,10.2,4.8,20.322035645125,11.33182,2.53,1.732,0.928,0.4927989999999999,0.38903
287,3.5,108.0,15.751995999999998,16.2,4.4,36.468537,11.33182,2.7960000000000003,1.7280000000000002,0.8800000000000001,0.4862359999999999,3.52072
288,3.8,74.0,17.92724225,24.66666666666667,2.6666666666666665,53.05033333333333,8.604266666666666,2.1466666666666665,1.8240000000000003,1.0266666666666666,0.4705633333333334,2.40189
289,2.3,176.0,14.883996000000002,9.0,4.4,18.60817185,11.759620000000002,2.8240000000000003,1.626,0.768,0.5471010000000001,0.56215
290,2.5,64.0,10.502995,32.0,4.0,72.2365,10.495,2.545,1.99,1.14,0.4576149999999999,2.732
291,5.5,146.0,11.624328000000002,10.6,4.8,21.985986,11.909720000000002,2.884,1.662,0.836,0.490932,0.90311
292,1.5,150.0,20.415992000000006,30.0,5.6,68.56273,9.65936,2.3680000000000003,1.904,1.1840000000000002,0.467568,6.16352
293,6.3,100.0,7.734660000000001,10.0,4.8,20.2988926326,12.04083,2.675,1.765,0.905,0.4927189999999999,0.74322
294,4.0,68.0,1.741332,13.2,4.8,29.568292,11.288,2.5860000000000003,1.7400000000000002,0.86,0.4907199999999999,0.6698
295,2.5,112.0,13.053996,22.4,5.2,53.441338,12.0863,2.8280000000000003,1.656,0.8240000000000001,0.47907,2.58333
296,2.3,64.0,10.507072,32.0,4.0,72.2365,10.39875,2.24,2.015,1.1800000000000002,0.448895,1.02525
297,5.5,131.0,14.055328,12.125,5.166666666666667,26.621686666666665,10.599905,2.841666666666667,1.7166666666666668,0.945,0.4824516666666666,1.23121
298,5.0,43.0,7.134331999999999,5.75,3.75,10.895365749875,12.18425,2.5015,1.4580000000000002,0.7118749999999999,0.713936875,0.75249
299,2.5,268.0,23.348983,33.5,4.8,79.3365618,11.1994,2.764,1.711,0.914,0.4515899999999999,3.90755
300,6.0,100.0,8.836996000000001,10.0,4.8,20.2988926326,11.14446,2.7060000000000004,1.6780000000000002,0.9,0.498454,0.58973
301,3.8,107.0,22.325328,10.285714285714286,5.428571428571429,21.518587517857146,11.56352857142857,2.6871428571428573,1.6871428571428573,0.8971428571428571,0.5153176785714286,1.56776
302,7.8,70.0,5.6253280000000006,10.0,4.571428571428571,20.09830285714286,10.960357142857143,2.6871428571428573,1.7457142857142858,0.9642857142857144,0.4980028571428571,0.80212
303,5.5,258.0,14.368979,12.38095238095238,4.571428571428571,24.514919904761907,11.131014285714288,2.86,1.70952380952381,0.8942857142857141,0.5145928571428572,1.3124
304,2.5,296.0,32.73539975,42.285714285714285,4.571428571428571,103.49857999999998,9.0611,2.2742857142857145,1.9085714285714288,1.23,0.4551385714285714,5.00311
305,5.0,80.0,5.477328,7.5,4.0,14.996859625,12.18425,2.7275,1.545,0.895,0.5427912500000001,0.6888
306,2.5,82.0,13.053996,41.0,3.5,95.225235,10.0743,2.445,1.97,1.285,0.4697149999999999,6.523
307,5.8,58.0,11.35599,19.0,4.666666666666667,39.987666666666655,10.5174,2.045,1.75,1.14,0.4789899999999999,3.47589
308,2.5,46.0,4.9568275,9.5,4.0,19.14036490625,12.18425,2.79,1.6725,0.895,0.59942625,0.58543
309,2.3,210.0,20.3188215,45.0,5.0,111.599515,9.695,2.24,1.855,1.02,0.447885,5.67675
310,3.5,108.0,3.253996,10.4,4.4,21.5029424,11.777640000000002,2.752,1.7880000000000005,0.946,0.499726,0.6888
311,5.5,50.0,1.7428315,10.0,4.0,20.255278375,10.63215,2.55,1.75,1.0599999999999998,0.49282,0.0
312,3.8,144.0,8.42666,14.4,4.8,31.937418,10.73364,2.8280000000000003,1.7520000000000002,0.964,0.48502,1.08186
313,2.8,214.0,22.81264,30.5,5.3,67.9394,9.65936,2.279,1.9072,1.2145,0.466938,3.59589
314,6.0,20.0,1.741332,10.0,4.8,20.151515,10.565180000000002,2.705,1.765,0.965,0.4960699999999999,0.87067
315,6.0,136.0,10.099324,11.6,4.4,23.033434166666662,11.000683333333331,2.6308333333333334,1.7574999999999998,0.96,0.4961833333333333,1.92652
316,5.0,66.0,5.203996,13.5,5.3,29.525338,9.273855,2.279,1.9072,1.2145,0.4775399999999999,1.00669
317,2.5,43.0,7.4428315,6.0,3.2,12.0096,12.41584,2.518,1.394,0.6639999999999999,0.695602,0.5043
318,6.0,114.0,12.421,18.666666666666668,4.666666666666667,41.99652,11.180966666666668,2.845,1.736,0.945,0.485063,2.2928
319,2.8,250.0,14.883996000000002,12.5,4.8,25.408218,11.107295,2.884,1.7574999999999998,0.96,0.4961945,1.46035
320,6.5,96.0,8.42666,12.0,4.8,24.50301875,11.2603,2.705,1.6309999999999998,0.91,0.492719,1.27179
321,5.5,124.0,13.556992,20.666666666666668,4.0,46.52035333333333,11.354766666666668,2.953333333333333,1.8833333333333333,1.15,0.4865066666666666,1.47355
322,1.8,134.0,15.43,32.0,4.0,71.6571,10.2719,2.295,1.825,1.12,0.4576149999999999,5.67675
323,5.3,134.0,13.355328,22.66666666666667,4.0,53.05033333333333,11.217766666666668,2.4133333333333336,1.8166666666666669,1.0266666666666666,0.4704,3.11533
324,6.8,180.0,0.55674375,9.5,4.5,18.01515585,11.7051,2.6725000000000003,1.495,0.9250000000000002,0.617395,0.62375
325,5.5,80.0,5.62148,10.0,4.75,20.2988926326,11.1479375,2.705,1.765,0.945,0.49463625,0.73829
326,5.5,38.0,3.555328,18.0,4.666666666666667,39.987666666666655,9.5408,2.33,1.83,1.07,0.4878333333333333,1.31786
327,6.5,80.0,7.734660000000001,10.0,4.0,20.255278375,10.85110625,2.79,1.87,1.0399999999999998,0.492723125,0.78135
328,6.3,58.0,11.874,19.33333333333333,4.666666666666667,39.987666666666655,9.5408,2.33,1.9433333333333327,1.19,0.4878333333333333,1.79607
329,3.0,129.0,30.655328,21.83333333333333,5.166666666666667,50.46236066666666,11.749633333333335,2.841666666666667,1.7183333333333335,0.9733333333333332,0.4737466666666667,5.118
330,3.8,100.0,7.767992,10.0,4.8,20.213348778,11.79886,2.805,1.656,0.8480000000000001,0.4991960000000001,0.61167
331,6.0,93.0,20.36,31.0,4.0,69.59212799999999,9.152733333333334,1.9666666666666663,1.9,1.1933333333333334,0.4463566666666667,3.865
332,4.3,114.0,8.505991999999999,11.6,4.8,24.88692185,12.22274,2.804,1.654,0.8959999999999999,0.499404,0.38903
333,2.0,93.0,20.855328,31.66666666666667,5.0,70.83746666666666,11.625516666666668,2.8766666666666665,1.7133333333333336,0.9183333333333332,0.4663883333333334,3.958
334,3.3,180.0,13.551332,18.0,3.75,43.498522,12.18425,2.5660000000000003,1.765,0.945,0.475566,2.1154
335,6.0,120.0,13.551332,12.0,4.8,24.556188775,11.759620000000002,2.7612,1.6705,0.91,0.490932,1.2568
336,6.5,102.0,11.35441075,11.5,4.8,24.88692185,11.9002,2.825,1.626,0.8480000000000001,0.4927359999999999,1.0804
337,2.5,46.0,8.903332,10.0,4.0,20.2988926326,12.04083,2.53,1.91,0.91,0.4927189999999999,1.34593
338,2.5,46.0,7.876747749999999,11.0,4.0,24.033618,12.18425,2.545,1.545,0.71,0.6184925,1.86705
339,6.5,63.0,9.133,12.5,4.5,26.1647257,11.14446,2.684,1.7,0.9,0.4820359999999999,1.81103
340,6.0,90.0,11.351332,18.0,4.0,37.346215,11.28095,2.545,1.6795000000000002,0.85,0.4987149999999999,2.41982
341,3.8,246.0,30.92,30.75,5.0,73.79314375,9.1985,2.274,1.908,1.2145,0.462985,5.62731
342,6.0,112.0,10.837324,12.0,4.8,26.191313858333327,11.373216666666664,2.824333333333333,1.7383333333333335,0.9666666666666668,0.496875,1.12352
343,6.0,43.0,7.876747749999999,10.75,3.75,22.212725,12.18425,2.7275,1.545,0.71,0.61443,0.6278
344,6.0,74.0,9.143996,14.6,4.0,29.525338,11.11696,2.755,1.656,0.91,0.492719,2.01939
345,6.0,30.0,2.703,10.0,4.0,20.3920334,11.79886,2.805,1.656,0.882,0.49901,0.2061
346,5.5,116.0,13.044328,24.33333333333333,4.666666666666667,58.30341800000001,11.533816666666668,2.736666666666667,1.721666666666667,0.92,0.4771483333333333,2.04102
347,2.5,184.0,44.191,36.0,5.2,90.2267,9.706,2.279,1.9072,1.2145,0.4628675,6.5225
348,3.8,592.0,63.368979,27.04761904761905,5.428571428571429,64.58836409495238,10.598482068206822,2.857619047619047,1.6900000000000002,0.9642857142857144,0.4672857142857143,3.01757
349,3.0,140.0,9.892323,7.777777777777778,4.0,15.394590555555556,11.913640000000004,2.6383333333333336,1.5261111111111112,0.7511111111111111,0.6081561111111111,0.85358
350,6.0,90.0,8.147992,10.0,4.8,20.0468,11.33044,2.7060000000000004,1.7,0.8800000000000001,0.498454,1.02228
351,6.0,80.0,12.902,10.0,4.833333333333333,20.052981069333327,11.61422,2.774,1.6549999999999996,0.774,0.492719,2.53872
352,3.8,246.0,26.015984,30.75,4.875,73.79314375,11.2520375,2.86,1.7200000000000002,0.945,0.46617125,4.75782
353,5.5,446.0,36.095296000000005,17.333333333333332,4.888888888888889,37.41610711111111,11.276495555555556,2.7484444444444445,1.7128888888888891,0.8808888888888889,0.4954477777777778,1.3008
354,3.5,92.0,5.62148,9.2,4.8,18.439538,11.79886,2.8280000000000003,1.626,0.8480000000000001,0.4991960000000001,0.67544
355,5.5,106.0,11.206324,11.6,4.8,22.84969058333333,10.565180000000002,2.648333333333333,1.7466666666666668,0.965,0.4960699999999999,1.08186
356,6.8,106.0,11.227924,10.4,4.7,21.9893120372,10.78917,2.684,1.7795,0.946,0.4957955,0.82898
357,4.3,93.0,19.334,31.33333333333333,5.666666666666668,68.56273,9.159866666666668,1.95,1.913333333333333,1.2133333333333332,0.4488266666666667,6.44467
358,2.5,93.0,13.551332,25.2,4.8,58.30341800000001,11.10535,2.545,1.93,0.945,0.4576149999999999,2.732
359,1.5,468.4,32.337424250000005,7.1964017991004505,3.859070464767616,14.493813625238095,12.409689947089948,2.6617241379310346,1.481424287856072,0.6803598200899549,0.6436880209895053,0.6278
360,6.0,113.0,13.747992000000002,11.4,4.4,23.033434166666662,11.2115,2.752,1.7341666666666669,0.946,0.4814477777777778,1.79459
361,3.8,70.0,7.876747749999999,50.0,3.8,117.386335,8.79744,2.295,1.825,1.12,0.447885,0.42774
362,6.0,80.0,7.734660000000001,10.0,5.0,20.255278375,11.026725,2.79,1.6725,0.8525,0.495275,0.8229
363,5.0,100.0,8.42666,10.0,4.0,20.3920334,12.30176,2.708,1.648,0.91,0.4927359999999999,0.62275
364,3.5,459.0,37.007299,9.96,4.0,19.8565257,12.04083,2.8280000000000003,1.6994,0.8399999999999999,0.492719,0.75585
365,1.5,72.0,3.6474955,8.0,4.875,16.492666686656673,11.876775,2.7065,1.60125,0.7124999999999999,0.6497568000000001,0.58105
366,2.5,4.0,0.973995,4.0,2.0,8.773226666666666,8.12415,2.295,1.825,0.915,0.475888,0.0
367,2.0,72.0,15.593,45.0,5.6,111.599515,10.75912,2.298,1.796,1.028,0.460005,5.00311
368,6.8,80.0,7.734660000000001,10.0,5.0,20.255278375,11.026725,2.79,1.6725,0.8525,0.495275,0.8229
369,6.0,100.0,7.900992,10.0,4.8,20.213348778,10.909175,2.755,1.626,0.914,0.4927189999999999,0.81244
370,2.5,118.0,14.346319,11.5,4.0,24.98813313725,11.9002,2.67125,1.6725,0.8525,0.4826418750000001,1.50921
371,2.5,366.0,32.335163,23.5,4.5,52.9889468,11.1479375,2.87,1.7265625,0.945,0.4690149999999999,4.52989
372,2.5,36.0,7.957992,18.0,4.0,37.27215,11.17714,2.675,1.765,0.9259999999999998,0.49897,0.59761
373,7.8,100.0,8.885992,10.0,4.8,20.3920334,11.17714,2.7030000000000003,1.6980000000000002,0.8959999999999999,0.4927359999999999,0.7176
374,1.8,56.0,13.551332,12.6,4.0,26.2038268,11.909720000000002,2.77,1.78,0.86,0.4690149999999999,2.70793
375,5.5,92.0,4.663996,9.4,4.4,18.60817185,11.33182,2.7960000000000003,1.7280000000000002,0.8800000000000001,0.498454,0.8148
376,2.5,100.0,7.558488000000001,10.0,4.8,20.016938,10.9485,2.752,1.7880000000000005,0.946,0.4957955,0.58973
377,5.5,117.0,10.048324,9.25,4.333333333333333,19.240395713333328,10.686195833333334,2.4891666666666663,1.6866666666666663,0.9266666666666667,0.4948558333333333,0.8135
378,6.0,126.0,13.477328,23.5,4.0,58.30341800000001,11.1479375,2.7270000000000003,1.7200000000000002,0.945,0.474714,2.015
379,6.3,72.0,4.075328000000002,19.33333333333333,4.666666666666667,39.987666666666655,9.5408,2.33,1.88,1.1366666666666667,0.4878333333333333,0.49084
380,5.5,284.0,36.06939975,15.714285714285715,4.285714285714286,33.075874285714285,11.131014285714288,2.225714285714285,1.7542857142857142,0.8871428571428571,0.4852514285714286,1.9156
381,6.0,126.0,11.775328000000002,12.6,4.8,25.408218,10.75912,2.644,1.711,0.9229999999999998,0.481478,1.51422
382,6.0,58.0,4.962995000000003,11.6,4.8,24.033618,10.909175,2.752,1.6980000000000002,0.892,0.491604,0.86162
383,4.0,136.0,9.9381035,11.0,4.666666666666667,22.909204146341462,11.373216666666664,2.7533333333333334,1.6991666666666667,0.8170731707317072,0.5226504878048781,1.51619
384,5.5,93.0,7.44274775,13.0,4.333333333333333,27.12564571333333,11.749633333333335,2.648333333333333,1.721666666666667,0.912,0.5151489583333333,0.62375
385,2.5,82.0,13.477328,36.0,4.0,82.56124,9.6769,2.135,1.99,1.2,0.462985,4.11583
386,2.5,82.0,11.775328000000002,41.0,4.0,93.8846,9.695,2.445,1.98,1.265,0.436875,5.2515
387,3.5,93.0,1.7431599999999998,6.333333333333332,3.0,11.990559656984123,12.714558333333336,2.619166666666666,1.4466666666666663,0.6208333333333335,0.6598700000000001,0.1391
388,6.0,116.0,7.900992,11.3,4.7,24.789618,10.75912,2.752,1.754,0.951,0.492719,0.49724
389,3.8,72.0,12.421,11.0,4.8,22.9889468,12.30176,2.884,1.662,0.792,0.490932,1.96919
390,3.5,43.0,7.4428315,5.75,3.75,11.729290775,12.18425,2.8680000000000003,1.545,0.71,0.61443,0.2061
391,6.0,100.0,7.441332000000001,10.0,5.0,20.9941265318,11.876775,2.8240000000000003,1.5725,0.8525,0.499404,0.99502
392,5.5,100.0,7.558488000000001,10.0,4.8,20.2988926326,12.04083,2.755,1.6309999999999998,0.91,0.4927189999999999,0.91248
393,3.8,96.0,0.973995,12.0,4.0,24.808518,11.2603,2.205,1.91,0.91,0.4927359999999999,0.924
394,6.0,106.0,11.202328,15.666666666666664,4.666666666666667,34.47077916666667,11.143366666666669,2.806666666666666,1.7533333333333332,0.965,0.4927359999999999,1.3748
395,6.0,126.0,20.29466,21.0,4.0,49.496,11.28095,2.53,1.88,1.2,0.47857,2.19978
